,Company,Project,Cost,URL,base_price,max_price
1108,Baringa Partners,Baringa Cloud Data Management Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/187682672230601,465.0,2975.0
1109,Baringa Partners,Baringa Cloud Process Design and Optimisation Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/645112902056416,465.0,2975.0
1110,Baringa Partners,Baringa Cloud Technology Transformation and Programme Management Delivery Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/872589028308323,465.0,2975.0
1111,Baringa Partners,Baringa Cloud Supply Chain Optimisation Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/775648982964357,465.0,2975.0
1112,Baringa Partners,Baringa Cloud Operations Strategy Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/109969795361325,465.0,2975.0
1113,Baringa Partners,Baringa Cloud Agile Transformation Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/975986144775266,465.0,2975.0
1114,Baringa Partners,Baringa Cloud Advisory and Assurance Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/811132854311184,465.0,2975.0
1115,Baringa Partners,Baringa Cloud Operations Enablement Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/664494182336094,465.0,2975.0
1116,Baringa Partners,Baringa Cloud Based Operational Excellence Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/188129892066857,465.0,2975.0
1117,Baringa Partners,"Baringa Cloud Data Science, AI and Machine Learning Solutions and Services","465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/824617864181587,465.0,2975.0
1118,Baringa Partners,Baringa Cloud Enabled Digital Workplace Advisory Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/526964180314086,465.0,2975.0
1119,Baringa Partners,Baringa Cloud Agile Capability Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/821265452638088,465.0,2975.0
1120,Baringa Partners,Baringa Cloud Adaptive PMO Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/220370119974656,465.0,2975.0
1121,Baringa Partners,Baringa Cloud Business Analysis Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/403855343366581,465.0,2975.0
1122,Baringa Partners,Baringa Cloud Data Technology Specification and Selection Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/718278124622925,465.0,2975.0
1123,Baringa Partners,Baringa Cloud Data and Technology Programme Governance and Delivery Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/673765508875884,465.0,2975.0
1124,Baringa Partners,Baringa Cloud Data Target Operating Model Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/123719578550306,465.0,2975.0
1125,Baringa Partners,Baringa Cloud Trusted Data Solutions and Services,"465 to 2,975 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/271625339860876,465.0,2975.0
1126,Billigence,Collibra,"127,000 a licence a year",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/333185928910519,127000.0,N/A
1127,Billigence,Tableau Online,670.00 to 700.00 a unit a year,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/385575157733125,670.0,700.0
1128,Billigence,Alteryx,"4,155 a user a year",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/886763466568906,4155.0,N/A
1129,BJSS Limited,CIO Advisory,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/793793704459949,350.0,N/A
1130,BJSS Limited,Cloud Platform Delivery,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/248421688362255,350.0,N/A
1131,BJSS Limited,Discovery,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/396384344673044,350.0,N/A
1132,BJSS Limited,Data Operating Model,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/568274161029948,350.0,N/A
1133,BJSS Limited,Cloud Cost Management and Optimisation Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/375249536083391,350.0,N/A
1134,BJSS Limited,Strategic Advisory,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/877595468741577,350.0,N/A
1135,BJSS Limited,Cloud Migration Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/898187280231486,350.0,N/A
1136,BJSS Limited,Alpha,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/717789074737837,350.0,N/A
1137,BJSS Limited,Data Strategy,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/995537471197999,350.0,N/A
1138,BJSS Limited,Cloud Architecture Design Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/501234564826480,350.0,N/A
1139,BJSS Limited,Service Design,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/614649793134173,350.0,N/A
1140,BJSS Limited,Conversational Design,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/919510919249833,350.0,N/A
1141,BJSS Limited,Internet of Things (IoT) Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/532938560209500,350.0,N/A
1142,BJSS Limited,Beta,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/576025108411134,350.0,N/A
1143,BJSS Limited,Operating Model and Organisation Design,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/380659636779946,350.0,N/A
1144,BJSS Limited,Change and Adoption,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/672219609020625,350.0,N/A
1145,BJSS Limited,IT Strategy,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/637895940322022,350.0,N/A
1146,BJSS Limited,Accessibility Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/142754736112400,350.0,N/A
1147,BJSS Limited,Cloud Landing Zone,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/283213206936571,350.0,N/A
1148,BJSS Limited,Healthcare Engineering,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/642258241432565,350.0,N/A
1149,BJSS Limited,API Development and Integration,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/597656044216638,350.0,N/A
1150,BJSS Limited,Cloud Proof of Concept/Proof of Value Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/982929700737565,350.0,N/A
1151,BJSS Limited,User Research,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/169900693250448,350.0,N/A
1152,BJSS Limited,Digital Twin,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/850805212563552,350.0,N/A
1153,BJSS Limited,UK GOV PaaS Architecture Service,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/583594081352444,350.0,N/A
1154,BJSS Limited,Data Platform Managed Service,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/142062463788899,350.0,N/A
1155,BJSS Limited,Intelligent Products,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/254819795193349,350.0,N/A
1156,BJSS Limited,Low Code Application Platforms Consultancy & Implementation,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/603271189910670,350.0,N/A
1157,BJSS Limited,Healthcare Data Platform and Architecture,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/217213262874486,350.0,N/A
1158,BJSS Limited,Natural Language Processing Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/896232734584204,350.0,N/A
1159,BJSS Limited,Cloud Modern Managed Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/841298506523655,350.0,N/A
1160,BJSS Limited,DataOps Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/314809718339878,350.0,N/A
1161,BJSS Limited,Advanced Technology Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/134146941942448,350.0,N/A
1162,BJSS Limited,Robotic Process Automation and Intelligent Automation,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/399552298904820,350.0,N/A
1163,BJSS Limited,BI and Data Visualisation Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/203480227064061,350.0,N/A
1164,BJSS Limited,Content Design and Strategy,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/392301931449064,350.0,N/A
1165,BJSS Limited,Data Maturity Assessment,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/592555760504767,350.0,N/A
1166,BJSS Limited,Managed Data Platforms,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/326691812733869,350.0,N/A
1167,BJSS Limited,Artificial Intelligence and Machine Learning Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/891376915555187,350.0,N/A
1168,BJSS Limited,Azure Well-Architected Framework Assessment,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/875970569122626,350.0,N/A
1169,BJSS Limited,Web Development Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/564470359467782,350.0,N/A
1170,BJSS Limited,Innovation & Strategy,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/572685497936089,350.0,N/A
1171,BJSS Limited,Continuous Delivery and Integration Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/257322950733386,350.0,N/A
1172,BJSS Limited,Sustainability by Design,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/955717581735759,350.0,N/A
1173,BJSS Limited,Technology Assessment,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/128272814822457,350.0,N/A
1174,BJSS Limited,UK GOV PaaS Delivery Pipeline Service,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/943803980865368,350.0,N/A
1175,BJSS Limited,User Experience (UX) & Product Design,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/332978011048892,350.0,N/A
1176,BJSS Limited,Container Management,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/973646630748360,350.0,N/A
1177,BJSS Limited,Software Application Modernisation,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/937707456827050,350.0,N/A
1178,BJSS Limited,Testing Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/656152746440865,350.0,N/A
1179,BJSS Limited,AWS Well-Architected Framework Assessment,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/183628455076959,350.0,N/A
1180,BJSS Limited,GCP Well-Architected Review,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/779129225260914,350.0,N/A
1181,BJSS Limited,Digital Transformation,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/484502144438551,350.0,N/A
1182,BJSS Limited,Cloud Strategy,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/776449685856706,350.0,N/A
1183,BJSS Limited,Digital Strategy,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/109885962868977,350.0,N/A
1184,BJSS Limited,Mobile Application Development,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/759801741016247,350.0,N/A
1185,BJSS Limited,Identity and Access Management,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/187208116467519,350.0,N/A
1186,BJSS Limited,Data as a Service,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/368884489659025,350.0,N/A
1187,BJSS Limited,Cloud Security Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/194678502466576,350.0,N/A
1188,BJSS Limited,Cloud Maturity Assessment,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/539622077936281,350.0,N/A
1189,BJSS Limited,Design Capability & DesignOps,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/814108381568129,350.0,N/A
1190,BJSS Limited,NHS Remote Desktop,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/921483909439235,350.0,N/A
1191,BJSS Limited,Healthcare Analytics,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/722186352161456,350.0,N/A
1192,BJSS Limited,Cloud-Native Application Development,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/714652212450349,350.0,N/A
1193,BJSS Limited,Citizen Experience Strategy & Design,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/643640627386307,350.0,N/A
1194,BJSS Limited,Dynamics 365 and Power Platform,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/260725689191557,350.0,N/A
1195,BJSS Limited,Managed Applications,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/612206899198561,350.0,N/A
1196,BJSS Limited,Conversational Artificial Intelligence (AI) Accelerator,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/898661275408619,350.0,N/A
1197,BJSS Limited,Site Reliability Engineering,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/818545543358805,350.0,N/A
1198,BJSS Limited,Data Governance Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/588070566836571,350.0,N/A
1199,BJSS Limited,Cloud Software Development Services,350 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/357213569899860,350.0,N/A
